day,coefficient_name,coefficient_value,rep_var,target,replicate,temperature,nutrients,composition,theta,sample_ID
1,∂P/∂C,NA,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
3.28,∂P/∂C,-0.0033369677276085903,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
5.56,∂P/∂C,0.6543657190346162,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
7.84,∂P/∂C,0.41205196362588137,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
10.12,∂P/∂C,-1.013322887290079,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
12.4,∂P/∂C,-0.9476681246033848,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
14.68,∂P/∂C,-0.23713348855654492,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
16.96,∂P/∂C,-0.9435169892434772,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
19.24,∂P/∂C,-1.6227273476805903,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
21.52,∂P/∂C,-1.6859491650068856,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
23.8,∂P/∂C,-1.552762185195946,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
26.08,∂P/∂C,-1.447569194936923,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
28.36,∂P/∂C,-1.151404984705387,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
30.64,∂P/∂C,0.6931523523949586,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
32.92,∂P/∂C,-1.3881841682520553,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
35.2,∂P/∂C,-1.6979803475578281,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
37.48,∂P/∂C,0.663481431496356,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
39.76,∂P/∂C,0.6794257661669393,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
42.04,∂P/∂C,0.444042620892114,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
44.32,∂P/∂C,-0.6222851329834491,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
46.6,∂P/∂C,-6.094127219072971,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
48.88,∂P/∂C,-0.5983447296110386,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
51.16,∂P/∂C,-2.6014179445861965,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
53.44,∂P/∂C,-3.593001005191067,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
55.72,∂P/∂C,-1.9906630819178162,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
58,∂P/∂C,-0.7460677897288135,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
0,∂P/∂C,-0.3313654788359856,CLP_Tmp_25_28_Nut0.35,P,1,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_1
1,∂P/∂L,NA,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
3.28,∂P/∂L,1.2726842052358494,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
5.56,∂P/∂L,-0.9665244402450345,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
7.84,∂P/∂L,0.3640327772413586,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
10.12,∂P/∂L,0.4717306889309934,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
12.4,∂P/∂L,0.8158380022803321,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
14.68,∂P/∂L,1.3129274595389604,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
16.96,∂P/∂L,-0.4038808009894258,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
19.24,∂P/∂L,2.2031765755282238,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
21.52,∂P/∂L,2.471294771277404,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
23.8,∂P/∂L,2.037120503174474,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
26.08,∂P/∂L,0.028626347888094157,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
28.36,∂P/∂L,1.324940271954112,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
30.64,∂P/∂L,0.21293527709265614,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
32.92,∂P/∂L,1.535152563447878,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
35.2,∂P/∂L,2.2809099289445984,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
37.48,∂P/∂L,1.0461023740330324,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
39.76,∂P/∂L,1.4756754968964387,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
42.04,∂P/∂L,0.8043000232364506,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
44.32,∂P/∂L,1.0650607690244307,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
46.6,∂P/∂L,0.7694943697910961,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
48.88,∂P/∂L,0.4967594024938813,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
51.16,∂P/∂L,3.660469956585766,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
53.44,∂P/∂L,0.8412956600027274,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
55.72,∂P/∂L,3.8787473683136033,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
58,∂P/∂L,0.4825309579592014,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
0,∂P/∂L,1.5980393540718996,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
1,∂P/∂C,NA,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
3.28,∂P/∂C,-1.0613833546885147,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
5.56,∂P/∂C,1.625797363819483,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
7.84,∂P/∂C,-0.3210678516320111,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
10.12,∂P/∂C,-1.2916426777584065,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
12.4,∂P/∂C,-2.0625766421053697,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
14.68,∂P/∂C,-0.4072014082516633,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
16.96,∂P/∂C,-0.23351836218909405,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
19.24,∂P/∂C,-1.15751357679342,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
21.52,∂P/∂C,-0.8700065549403578,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
23.8,∂P/∂C,-0.8769680761444696,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
26.08,∂P/∂C,-0.14610456640478925,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
28.36,∂P/∂C,-0.45535650542505,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
30.64,∂P/∂C,0.42015182064762024,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
32.92,∂P/∂C,-0.5273412697801896,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
35.2,∂P/∂C,-1.5848618191127024,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
37.48,∂P/∂C,0.26806643639927413,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
39.76,∂P/∂C,-0.701180762524108,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
42.04,∂P/∂C,0.28300887986645995,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
44.32,∂P/∂C,0.12163137098567782,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
46.6,∂P/∂C,-0.044125197358044765,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
48.88,∂P/∂C,0.3115890321003354,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
51.16,∂P/∂C,-1.6854855095301962,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
53.44,∂P/∂C,-0.04393119241739894,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
55.72,∂P/∂C,-2.038009555492715,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
58,∂P/∂C,-0.2582884696110194,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
0,∂P/∂C,-0.3294677634564444,CLP_Tmp_25_28_Nut0.35,P,2,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_2
1,∂P/∂L,NA,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
3.28,∂P/∂L,-0.9412894397985769,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
5.56,∂P/∂L,-0.14405155169605824,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
7.84,∂P/∂L,1.9871669135780268,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
10.12,∂P/∂L,-0.8194054185117984,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
12.4,∂P/∂L,2.156732435189204,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
14.68,∂P/∂L,1.6830269043108799,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
16.96,∂P/∂L,1.8250408665476805,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
19.24,∂P/∂L,2.8292941359573573,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
21.52,∂P/∂L,2.9198058082051204,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
23.8,∂P/∂L,2.068984639356198,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
26.08,∂P/∂L,-0.03967446559687715,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
28.36,∂P/∂L,1.2229899244870157,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
30.64,∂P/∂L,2.2998917198766167,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
32.92,∂P/∂L,1.9077464206756733,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
35.2,∂P/∂L,0.4500214583511697,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
37.48,∂P/∂L,0.5443954878020417,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
39.76,∂P/∂L,1.019838421683858,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
42.04,∂P/∂L,2.267509392496943,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
44.32,∂P/∂L,-0.1340188760097363,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
46.6,∂P/∂L,10.44059628954129,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
48.88,∂P/∂L,3.300259408726241,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
51.16,∂P/∂L,1.4956691728368863,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
53.44,∂P/∂L,2.338794966291343,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
55.72,∂P/∂L,1.0759658760333604,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
58,∂P/∂L,2.1323914461830293,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
60.28,∂P/∂L,0.9176398419547604,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
1,∂P/∂C,NA,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
3.28,∂P/∂C,0.4751815431169968,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
5.56,∂P/∂C,0.39067154660034203,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
7.84,∂P/∂C,-1.1438491601109897,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
10.12,∂P/∂C,1.2802078395911416,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
12.4,∂P/∂C,-1.0945969927165788,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
14.68,∂P/∂C,-0.9189138295857019,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
16.96,∂P/∂C,-0.7447086342052696,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
19.24,∂P/∂C,-1.9536404632726627,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
21.52,∂P/∂C,-1.3263334001342413,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
23.8,∂P/∂C,-1.0040131745678198,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
26.08,∂P/∂C,0.009755741704741763,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
28.36,∂P/∂C,-0.674427173666528,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
30.64,∂P/∂C,-1.4739065165644747,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
32.92,∂P/∂C,-1.0706459078421453,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
35.2,∂P/∂C,0.18236449986866174,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
37.48,∂P/∂C,1.0033916675916847,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
39.76,∂P/∂C,0.10256600445495076,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
42.04,∂P/∂C,-0.023312723286141174,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
44.32,∂P/∂C,1.0880021845803354,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
46.6,∂P/∂C,-6.357850598144075,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
48.88,∂P/∂C,-1.9722537397475741,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
51.16,∂P/∂C,-1.157567803690258,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
53.44,∂P/∂C,-1.2222634085616078,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
55.72,∂P/∂C,-0.2883108791093256,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
58,∂P/∂C,-1.5395136474212407,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
60.28,∂P/∂C,-0.18911850243545666,CLP_Tmp_25_28_Nut0.35,P,3,25-28,0.35,CLP,5,CLP_Tmp_25_28_Nut0.35_3
1,∂S/∂L,NA,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
3.28,∂S/∂L,-10.009961223090635,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
5.56,∂S/∂L,0.04325833697630058,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
7.84,∂S/∂L,1.762685309111577,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
10.12,∂S/∂L,1.0221457878585882,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
12.4,∂S/∂L,-1.0041350774778695,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
14.68,∂S/∂L,-1.6367888177508743,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
16.96,∂S/∂L,-0.7087290458300223,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
19.24,∂S/∂L,-3.4141257492428445,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
21.52,∂S/∂L,4.982866525952383e-4,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
23.8,∂S/∂L,0.06797193493078035,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
26.08,∂S/∂L,-2.3789117136867826,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
28.36,∂S/∂L,-1.6682157436583736,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
30.64,∂S/∂L,-0.9858127424146936,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
32.92,∂S/∂L,-0.5003126983366888,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
35.2,∂S/∂L,-0.20414016964441037,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
37.48,∂S/∂L,-0.039771165230606066,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
39.76,∂S/∂L,0.04962977326202118,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
42.04,∂S/∂L,0.09921187997022747,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
44.32,∂S/∂L,0.12127088852927544,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
46.6,∂S/∂L,0.12196788460140107,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
48.88,∂S/∂L,0.11082150925032788,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
51.16,∂S/∂L,0.09774505989133095,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
53.44,∂S/∂L,0.0914196794364411,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
55.72,∂S/∂L,0.09938932444689083,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
58,∂S/∂L,0.10474058143505088,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
0,∂S/∂L,0.11946470847841191,CLPS_Tmp_18_21_Nut0.01,S,1,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_1
1,∂S/∂L,NA,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
3.28,∂S/∂L,-2.2060522266426954,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
5.56,∂S/∂L,0.04572288690484103,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
7.84,∂S/∂L,-2.510064271955241,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
10.12,∂S/∂L,-2.90179083907966,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
12.4,∂S/∂L,-3.8319797865661713,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
14.68,∂S/∂L,0.4424476115782116,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
16.96,∂S/∂L,-0.6457296872785709,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
19.24,∂S/∂L,-4.832541685163676,CLPS_Tmp_18_21_Nut0.01,S,2,18-21,0.01,CLPS,5,CLPS_Tmp_18_21_Nut0.01_2
