day,coefficient_name,coefficient_value,rep_var,target,replicate,temperature,nutrients,composition,theta,sample_ID
28.36,∂C/∂D,-0.7609951206810226,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
30.64,∂C/∂D,-0.8497412768784097,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
32.92,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
35.2,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
37.48,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
39.76,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
42.04,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
44.32,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
46.6,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
48.88,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
51.16,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
53.44,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
55.72,∂C/∂D,-0.8598275905012727,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
58,∂C/∂D,-0.8773415694667436,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
0,∂C/∂D,-0.8773415694667436,CDS_Tmp_22_25_Nut0.35,C,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
1,∂C/∂D,NA,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
3.28,∂C/∂D,0.14435057641671864,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
5.56,∂C/∂D,0.1383842050479498,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
7.84,∂C/∂D,0.19166304658779657,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
10.12,∂C/∂D,0.18608645378146416,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
12.4,∂C/∂D,0.16829989529949732,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
14.68,∂C/∂D,0.1630913318855666,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
16.96,∂C/∂D,0.16319549769468902,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
19.24,∂C/∂D,0.1663451873596526,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
21.52,∂C/∂D,0.16273383228755425,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
23.8,∂C/∂D,0.16240926869343217,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
26.08,∂C/∂D,0.16305239253655676,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
28.36,∂C/∂D,0.1623534848947301,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
30.64,∂C/∂D,0.16237193498004004,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
32.92,∂C/∂D,0.16234809530786792,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
35.2,∂C/∂D,0.16234897685352345,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
37.48,∂C/∂D,0.1623529145602106,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
39.76,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
42.04,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
44.32,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
46.6,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
48.88,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
51.16,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
53.44,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
55.72,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
58,∂C/∂D,0.1623515701017571,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
60.28,∂C/∂D,0.16267835727124344,CDS_Tmp_22_25_Nut0.35,C,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
1,∂D/∂norm_sampleT,NA,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
3.28,∂D/∂norm_sampleT,1.5325281134006954,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
5.56,∂D/∂norm_sampleT,0.3567424085945972,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
7.84,∂D/∂norm_sampleT,1.368033591404863,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
10.12,∂D/∂norm_sampleT,1.5419494265695066,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
12.4,∂D/∂norm_sampleT,-3.9792599005374525,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
14.68,∂D/∂norm_sampleT,-3.2445440089515047,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
16.96,∂D/∂norm_sampleT,0.786561591183614,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
19.24,∂D/∂norm_sampleT,5.060667789524709,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
21.52,∂D/∂norm_sampleT,2.7519686900096163,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
23.8,∂D/∂norm_sampleT,-0.7651674153886464,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
26.08,∂D/∂norm_sampleT,0.03601950227498618,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
28.36,∂D/∂norm_sampleT,-0.12321359648317354,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
30.64,∂D/∂norm_sampleT,-0.791150381763,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
32.92,∂D/∂norm_sampleT,0.007626741086043546,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
35.2,∂D/∂norm_sampleT,0.02446452659702464,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
37.48,∂D/∂norm_sampleT,0.12366570675973688,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
39.76,∂D/∂norm_sampleT,-0.060709279376202574,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
42.04,∂D/∂norm_sampleT,0.041508602528292894,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
44.32,∂D/∂norm_sampleT,-0.018254372340763828,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
46.6,∂D/∂norm_sampleT,-0.2654399685087309,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
48.88,∂D/∂norm_sampleT,-0.015686448868655202,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
51.16,∂D/∂norm_sampleT,-0.006919176182440387,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
53.44,∂D/∂norm_sampleT,0.07306550225615105,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
55.72,∂D/∂norm_sampleT,0.01799372499666182,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
58,∂D/∂norm_sampleT,-0.00920422452014835,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
0,∂D/∂norm_sampleT,-0.40368981038399854,CDS_Tmp_22_25_Nut0.35,D,1,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_1
1,∂D/∂norm_sampleT,NA,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
3.28,∂D/∂norm_sampleT,-0.14499839327233177,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
5.56,∂D/∂norm_sampleT,0.47574590194409594,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
7.84,∂D/∂norm_sampleT,0.6816728338944082,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
10.12,∂D/∂norm_sampleT,0.5425951026601842,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
12.4,∂D/∂norm_sampleT,-0.9163357505730879,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
14.68,∂D/∂norm_sampleT,-0.14619087553527174,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
16.96,∂D/∂norm_sampleT,0.39103715095004477,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
19.24,∂D/∂norm_sampleT,-0.3301689080878107,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
21.52,∂D/∂norm_sampleT,0.7657380585530156,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
23.8,∂D/∂norm_sampleT,0.002959789688631643,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
26.08,∂D/∂norm_sampleT,0.011685184412508567,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
28.36,∂D/∂norm_sampleT,0.030965386083250415,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
30.64,∂D/∂norm_sampleT,-0.07025440082136623,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
32.92,∂D/∂norm_sampleT,0.060114810101658714,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
35.2,∂D/∂norm_sampleT,0.002936026773459191,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
37.48,∂D/∂norm_sampleT,0.04733495353125286,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
39.76,∂D/∂norm_sampleT,-0.013052927910211927,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
42.04,∂D/∂norm_sampleT,0.011996551519593182,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
44.32,∂D/∂norm_sampleT,-0.013209709265532676,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
46.6,∂D/∂norm_sampleT,-0.07450460008684116,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
48.88,∂D/∂norm_sampleT,0.059744529449686806,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
51.16,∂D/∂norm_sampleT,-0.01641685216309287,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
53.44,∂D/∂norm_sampleT,0.04906322063913519,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
55.72,∂D/∂norm_sampleT,0.03422945968001824,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
58,∂D/∂norm_sampleT,-0.012428751728656498,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
0,∂D/∂norm_sampleT,-0.078842429865193,CDS_Tmp_22_25_Nut0.35,D,2,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_2
1,∂D/∂norm_sampleT,NA,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
3.28,∂D/∂norm_sampleT,1.4067245639795158,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
5.56,∂D/∂norm_sampleT,0.8442455045244492,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
7.84,∂D/∂norm_sampleT,1.4727477071845183,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
10.12,∂D/∂norm_sampleT,1.6095731841333862,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
12.4,∂D/∂norm_sampleT,-3.5515311639055858,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
14.68,∂D/∂norm_sampleT,-3.548890086143265,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
16.96,∂D/∂norm_sampleT,0.4842667661858378,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
19.24,∂D/∂norm_sampleT,4.135358796169516,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
21.52,∂D/∂norm_sampleT,0.7162656695147935,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
23.8,∂D/∂norm_sampleT,-0.5519418374277276,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
26.08,∂D/∂norm_sampleT,0.019170264112452293,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
28.36,∂D/∂norm_sampleT,0.3465335167694041,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
30.64,∂D/∂norm_sampleT,-1.0755026581062874,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
32.92,∂D/∂norm_sampleT,0.00931433507722538,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
35.2,∂D/∂norm_sampleT,0.012383680252900646,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
37.48,∂D/∂norm_sampleT,0.13697330650544703,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
39.76,∂D/∂norm_sampleT,-0.12553332420732646,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
42.04,∂D/∂norm_sampleT,0.04252148581743404,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
44.32,∂D/∂norm_sampleT,-0.012406738762719473,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
46.6,∂D/∂norm_sampleT,-0.5014742114921299,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
48.88,∂D/∂norm_sampleT,-0.004002510048432071,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
51.16,∂D/∂norm_sampleT,-0.005357857570175401,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
53.44,∂D/∂norm_sampleT,0.07329220838687751,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
55.72,∂D/∂norm_sampleT,0.013917133734444935,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
58,∂D/∂norm_sampleT,-0.011261471084283516,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
60.28,∂D/∂norm_sampleT,-0.532749987543557,CDS_Tmp_22_25_Nut0.35,D,3,22-25,0.35,CDS,var,CDS_Tmp_22_25_Nut0.35_3
1,∂C/∂D,NA,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
3.28,∂C/∂D,0.499659110134522,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
5.56,∂C/∂D,0.7102912027492936,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
7.84,∂C/∂D,-2.1917409017057428,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
10.12,∂C/∂D,-0.8070065758033833,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
12.4,∂C/∂D,0.14121720703226404,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
14.68,∂C/∂D,-0.05311491887513319,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
16.96,∂C/∂D,-0.08792309390268843,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
19.24,∂C/∂D,0.02651318192006816,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
21.52,∂C/∂D,0.025668334065344144,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
23.8,∂C/∂D,-0.03386206176608525,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
26.08,∂C/∂D,-0.03137942210222935,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
28.36,∂C/∂D,-0.031637761096463865,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
30.64,∂C/∂D,-0.0722052442493265,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
32.92,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
35.2,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
37.48,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
39.76,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
42.04,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
44.32,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
46.6,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
48.88,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
51.16,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
53.44,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
55.72,∂C/∂D,-0.0702206753937771,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
58,∂C/∂D,-0.07092214039591753,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
0,∂C/∂D,-0.07092214039591753,CDS_Tmp_22_25_Nut0.75,C,1,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_1
1,∂C/∂D,NA,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
3.28,∂C/∂D,-0.4349585115493684,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
5.56,∂C/∂D,-0.1449373156203851,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
7.84,∂C/∂D,-0.191459707439997,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
10.12,∂C/∂D,-0.22959592263354048,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
12.4,∂C/∂D,-0.1448716394457682,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
14.68,∂C/∂D,-0.09944632774853414,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
16.96,∂C/∂D,-0.10439443879542644,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
19.24,∂C/∂D,-0.06243104939747058,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
21.52,∂C/∂D,3.333451470825006e-4,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
23.8,∂C/∂D,0.015200928961760386,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
26.08,∂C/∂D,0.06535116780226716,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
28.36,∂C/∂D,0.06065274195116965,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
30.64,∂C/∂D,0.06280703934786006,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
32.92,∂C/∂D,0.06236198294974348,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
35.2,∂C/∂D,0.06360456757080925,CDS_Tmp_22_25_Nut0.75,C,2,22-25,0.75,CDS,var,CDS_Tmp_22_25_Nut0.75_2
